Institution Code (six-digit OPEID),Institution Name,City,State,Zip,Institution Type,CIP Code,CIP Name,Credential Level,Official Program Pass/Zone/Fail,Appeal Status,Debt-to-Earnings Annual Rate,Debt-to-Earnings Annual Rate Numerator,Debt-to-Earnings Annual Rate Denominator,Debt-to-Earnings Annual Rate Pass/Fail/Zone,Debt-to-Earnings Discretionary Income Rate,Debt-to-Earnings Discretionary Income Rate Numerator,Debt-to-Earnings Discretionary Income Rate Denominator,Debt-to-Earnings Discretionary Income Rate Pass/Fail/Zone,Debt-to-Earnings Transitional Rate,Debt-to-Earnings Transitional Rate Numerator,Debt-to-Earnings Transitional Rate Denominator,Debt-to-Earnings Transitional Rate Pass/Fail/Zone,Debt-to-Earnings Transitional Discretionary Income Rate,Debt-to-Earnings Transitional Discretionary Income Rate Numerator,Debt-to-Earnings Transitional Discretionary Income Rate Denominator,Debt-to-Earnings Transitional Discretionary Income Rate Pass/Fail/Zone,Mean  Annual Earnings,Median Annual Earnings
041254,PAUL MITCHELL THE SCHOOL AUSTIN,AUSTIN,TX,787595690,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,ZONE,A,9.78,1726,17647,ZONE,100,1726,0,FAIL,10.63,1876,17647,ZONE,100,1876,0,FAIL,17647,16853
041254,PAUL MITCHELL THE SCHOOL AUSTIN,AUSTIN,TX,787595690,PROPRIETARY LESS THAN 2 YEARS,120409,AESTHETICIAN/ESTHETICIAN AND SKIN CARE SPECIALIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,,5.93,1093,18402,PASS,146.31,1093,747,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18402,16429
041256,CAREER SCHOOL OF NY,STATEN ISLAND,NY,103012416,"PRIVATE, NOT-FOR-PROFIT LESS THAN 2 YEARS",120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,4.76,483,10130,PASS,100,483,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10130,8563
041260,PAUL MITCHELL THE SCHOOL CLEVELAND,TWINSBURG,OH,440873107,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,ZONE,A,8.91,1593,17870,ZONE,740.93,1593,215,FAIL,12.49,2232,17870,FAIL,999.99,2232,215,FAIL,17870,16627
041265,COAST CAREER INSTITUTE,LOS ANGELES,CA,900153040,PROPRIETARY LESS THAN 2 YEARS,010608,FLORICULTURE/FLORISTRY OPERATIONS AND MANAGEMENT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,1.15,117,10169,PASS,100,117,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10169,8827
041265,COAST CAREER INSTITUTE,LOS ANGELES,CA,900153040,PROPRIETARY LESS THAN 2 YEARS,120501,BAKING AND PASTRY ARTS/BAKER/PASTRY CHEF.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0.88,100,11241,PASS,100,100,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11241,9266
041265,COAST CAREER INSTITUTE,LOS ANGELES,CA,900153040,PROPRIETARY LESS THAN 2 YEARS,150505,SOLAR ENERGY TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0.03,5,16137,PASS,100,5,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16137,13489
041265,COAST CAREER INSTITUTE,LOS ANGELES,CA,900153040,PROPRIETARY LESS THAN 2 YEARS,439999,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES, OTHER.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0.67,83,12308,PASS,100,83,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12308,10596
041265,COAST CAREER INSTITUTE,LOS ANGELES,CA,900153040,PROPRIETARY LESS THAN 2 YEARS,510710,MEDICAL OFFICE ASSISTANT/SPECIALIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,,6.65,801,12036,PASS,100,801,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12036,10108
041265,COAST CAREER INSTITUTE,LOS ANGELES,CA,900153040,PROPRIETARY LESS THAN 2 YEARS,511801,OPTICIANRY/OPHTHALMIC DISPENSING OPTICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0.04,5,10408,PASS,100,5,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10408,7586
041269,ACADEMY OF CAREER TRAINING,KISSIMMEE,FL,347414644,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,2.79,440,15751,PASS,100,440,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15751,13544
041269,ACADEMY OF CAREER TRAINING,KISSIMMEE,FL,347414644,PROPRIETARY LESS THAN 2 YEARS,120402,BARBERING/BARBER.,01 - UNDERGRADUATE CERTIFICATE,PASS,,4.92,452,9175,PASS,100,452,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9175,3568
041272,VICTORIA'S ACADEMY OF COSMETOLOGY,KENNEWICK,WA,993363826,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,5.73,734,12788,PASS,100,734,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12788,11169
041273,COLUMBIA COLLEGE,VIENNA,VA,221822214,PROPRIETARY 2 TO 3 YEARS,230101,"ENGLISH LANGUAGE AND LITERATURE, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,13904,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13904,10847
041273,COLUMBIA COLLEGE,VIENNA,VA,221822214,PROPRIETARY 2 TO 3 YEARS,513501,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,01 - UNDERGRADUATE CERTIFICATE,PASS,,3.78,787,20766,PASS,25.29,787,3111,ZONE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20766,17918
041274,DIGITAL MEDIA ARTS COLLEGE,BOCA RATON,FL,334873511,PROPRIETARY 4 YEARS OR MORE,100304,"ANIMATION, INTERACTIVE TECHNOLOGY, VIDEO GRAPHICS AND SPECIAL EFFECTS.",03 - BACHELORS DEGREE,FAIL,A,23.32,5514,23640,FAIL,92.13,5514,5985,FAIL,25.9,6125,23640,FAIL,102.33,6125,5985,FAIL,23640,21597
041274,DIGITAL MEDIA ARTS COLLEGE,BOCA RATON,FL,334873511,PROPRIETARY 4 YEARS OR MORE,110803,COMPUTER GRAPHICS.,05 - MASTERS DEGREE,ZONE,A,14.56,5625,38621,FAIL,26.82,5625,20966,ZONE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38621,29930
041274,DIGITAL MEDIA ARTS COLLEGE,BOCA RATON,FL,334873511,PROPRIETARY 4 YEARS OR MORE,500409,GRAPHIC DESIGN.,03 - BACHELORS DEGREE,ZONE,A,13.17,4299,32625,FAIL,28.71,4299,14970,ZONE,11.63,3796,32625,ZONE,25.35,3796,14970,ZONE,32197,32625
041277,AMERICAN SENTINEL UNIVERSITY,AURORA,CO,800146510,PROPRIETARY 4 YEARS OR MORE,513802,NURSING ADMINISTRATION.,03 - BACHELORS DEGREE,PASS,,0.8,600,74996,PASS,1.04,600,57341,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,69427,74996
041279,TRIDENT UNIVERSITY INTERNATIONAL,CYPRESS,CA,906305023,PROPRIETARY 4 YEARS OR MORE,130101,"EDUCATION, GENERAL.",05 - MASTERS DEGREE,PASS,,2.22,999,44808,PASS,3.67,999,27153,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44808,43140
041279,TRIDENT UNIVERSITY INTERNATIONAL,CYPRESS,CA,906305023,PROPRIETARY 4 YEARS OR MORE,510000,"HEALTH SERVICES/ALLIED HEALTH/HEALTH SCIENCES, GENERAL.",03 - BACHELORS DEGREE,PASS,,0.95,414,43433,PASS,1.6,414,25778,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41703,43433
041279,TRIDENT UNIVERSITY INTERNATIONAL,CYPRESS,CA,906305023,PROPRIETARY 4 YEARS OR MORE,510000,"HEALTH SERVICES/ALLIED HEALTH/HEALTH SCIENCES, GENERAL.",05 - MASTERS DEGREE,PASS,,1.92,1065,55245,PASS,2.83,1065,37590,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,55245,52834
041279,TRIDENT UNIVERSITY INTERNATIONAL,CYPRESS,CA,906305023,PROPRIETARY 4 YEARS OR MORE,520201,"BUSINESS ADMINISTRATION AND MANAGEMENT, GENERAL.",03 - BACHELORS DEGREE,PASS,,1.6,716,44515,PASS,2.66,716,26860,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43127,44515
041279,TRIDENT UNIVERSITY INTERNATIONAL,CYPRESS,CA,906305023,PROPRIETARY 4 YEARS OR MORE,520201,"BUSINESS ADMINISTRATION AND MANAGEMENT, GENERAL.",05 - MASTERS DEGREE,PASS,,2.09,1171,56016,PASS,3.05,1171,38361,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,54651,56016
041280,MILLENNIUM TRAINING INSTITUTE,WOBURN,MA,018016386,PROPRIETARY LESS THAN 2 YEARS,111001,NETWORK AND SYSTEM ADMINISTRATION/ADMINISTRATOR.,01 - UNDERGRADUATE CERTIFICATE,PASS,,1.29,483,37286,PASS,2.46,483,19631,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34097,37286
041280,MILLENNIUM TRAINING INSTITUTE,WOBURN,MA,018016386,PROPRIETARY LESS THAN 2 YEARS,510714,MEDICAL INSURANCE SPECIALIST/MEDICAL BILLER.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0.26,69,26395,PASS,0.78,69,8740,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25512,26395
041280,MILLENNIUM TRAINING INSTITUTE,WOBURN,MA,018016386,PROPRIETARY LESS THAN 2 YEARS,520302,ACCOUNTING TECHNOLOGY/TECHNICIAN AND BOOKKEEPING.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,22616,PASS,0,0,4961,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20013,22616
041284,MIAMI REGIONAL UNIVERSITY,MIAMI SPRINGS,FL,331665473,PROPRIETARY 4 YEARS OR MORE,131206,"TEACHER EDUCATION, MULTIPLE LEVELS.",01 - UNDERGRADUATE CERTIFICATE,PASS,,3.37,659,19539,PASS,34.97,659,1884,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19539,18870
041284,MIAMI REGIONAL UNIVERSITY,MIAMI SPRINGS,FL,331665473,PROPRIETARY 4 YEARS OR MORE,131305,ENGLISH/LANGUAGE ARTS TEACHER EDUCATION.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,16878,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16878,14619
041288,BRANFORD ACADEMY OF HAIR & COSMETOLOGY,BRANFORD,CT,064056066,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,FAIL,A,16.88,1867,11056,FAIL,100,1867,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11056,10494
041294,CENTER FOR MASSAGE & NATURAL HEALTH,ASHEVILLE,NC,288018331,PROPRIETARY LESS THAN 2 YEARS,513501,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,01 - UNDERGRADUATE CERTIFICATE,PASS,,6.25,859,13728,PASS,100,859,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13728,10609
041298,MEDIATECH INSTITUTE,DALLAS,TX,752345738,PROPRIETARY 2 TO 3 YEARS,100203,RECORDING ARTS TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,,5.17,1053,20341,PASS,39.2,1053,2686,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20341,17691
041299,FLORIDA SCHOOL OF MASSAGE,GAINESVILLE,FL,326085419,PROPRIETARY LESS THAN 2 YEARS,513501,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,01 - UNDERGRADUATE CERTIFICATE,PASS,,5.92,969,16353,PASS,100,969,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16353,14540
041301,LOUISIANA DELTA COMMUNITY COLLEGE,MONROE,LA,712033618,PUBLIC 2 TO 3 YEARS,240102,GENERAL STUDIES.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,32300,PASS,0,0,14645,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32300,30291
041301,LOUISIANA DELTA COMMUNITY COLLEGE,MONROE,LA,712033618,PUBLIC 2 TO 3 YEARS,470604,AUTOMOBILE/AUTOMOTIVE MECHANICS TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,24886,PASS,0,0,7231,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24886,23128
041301,LOUISIANA DELTA COMMUNITY COLLEGE,MONROE,LA,712033618,PUBLIC 2 TO 3 YEARS,480508,WELDING TECHNOLOGY/WELDER.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,25981,PASS,0,0,8326,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25981,21420
041301,LOUISIANA DELTA COMMUNITY COLLEGE,MONROE,LA,712033618,PUBLIC 2 TO 3 YEARS,513901,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,31291,PASS,0,0,13636,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28569,31291
041302,INSTITUTE OF PRODUCTION AND RECORDING (THE),MINNEAPOLIS,MN,554011648,PROPRIETARY 4 YEARS OR MORE,100203,RECORDING ARTS TECHNOLOGY/TECHNICIAN.,02 - ASSOCIATES DEGREE,FAIL,A,23.81,5949,24983,FAIL,81.18,5949,7328,FAIL,20.85,5209,24983,FAIL,71.08,5209,7328,FAIL,24983,22945
041302,INSTITUTE OF PRODUCTION AND RECORDING (THE),MINNEAPOLIS,MN,554011648,PROPRIETARY 4 YEARS OR MORE,501003,MUSIC MANAGEMENT.,02 - ASSOCIATES DEGREE,FAIL,A,16.27,3946,24246,FAIL,59.86,3946,6591,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24246,22104
041304,SHEAR EXCELLENCE HAIR ACADEMY,TAMPA,FL,336142783,PROPRIETARY LESS THAN 2 YEARS,120402,BARBERING/BARBER.,01 - UNDERGRADUATE CERTIFICATE,FAIL,A,19.75,1060,5367,FAIL,100,1060,0,FAIL,24.42,1311,5367,FAIL,100,1311,0,FAIL,5367,0
041304,SHEAR EXCELLENCE HAIR ACADEMY,TAMPA,FL,336142783,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,6.18,862,13937,PASS,100,862,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13937,11042
041306,HEALING ARTS CENTER,ST. LOUIS,MO,631222104,PROPRIETARY LESS THAN 2 YEARS,513501,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,01 - UNDERGRADUATE CERTIFICATE,PASS,,5.63,1010,17925,PASS,374.07,1010,270,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17925,13149
041307,ACADEMY OF MASSAGE AND BODYWORK,BEAR,DE,197011344,PROPRIETARY LESS THAN 2 YEARS,513501,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,01 - UNDERGRADUATE CERTIFICATE,PASS,,4.73,731,15428,PASS,100,731,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15428,12130
041309,TRICOCI UNIVERSITY OF BEAUTY CULTURE,INDIANAPOLIS,IN,462563317,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,6.92,1311,18944,PASS,101.7,1311,1289,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18944,16263
041309,TRICOCI UNIVERSITY OF BEAUTY CULTURE,INDIANAPOLIS,IN,462563317,PROPRIETARY LESS THAN 2 YEARS,120409,AESTHETICIAN/ESTHETICIAN AND SKIN CARE SPECIALIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,,5.42,1160,21383,PASS,31.11,1160,3728,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21383,20821
041312,TOTAL IMAGE BEAUTY ACADEMY,UNION CITY,NJ,070872943,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,3.23,483,14943,PASS,100,483,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14943,9200
041313,CORINTH ACADEMY OF COSMETOLOGY,CORINTH,MS,388344813,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,13072,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12539,13072
041314,ARIZONA SUMMIT LAW SCHOOL,PHOENIX,AZ,850044418,PROPRIETARY 4 YEARS OR MORE,220101,LAW.,07 - FIRST PROFESSIONAL DEGREE,ZONE,,18.91,10370,54822,FAIL,27.9,10370,37167,ZONE,21.87,11994,54822,FAIL,32.27,11994,37167,FAIL,51329,54822
041316,LIBERTY TECHNICAL COLLEGE,CAYEY,PR,007371298,PROPRIETARY 2 TO 3 YEARS,510904,EMERGENCY MEDICAL TECHNOLOGY/TECHNICIAN (EMT PARAMEDIC).,01 - UNDERGRADUATE CERTIFICATE,PASS,,0.08,8,9574,PASS,100,8,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9574,7644
041317,SOUTHWEST UNIVERSITY AT EL PASO,EL PASO,TX,799256230,PROPRIETARY 4 YEARS OR MORE,470605,DIESEL MECHANICS TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,,4.33,1275,29418,PASS,10.83,1275,11763,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29418,21661
041317,SOUTHWEST UNIVERSITY AT EL PASO,EL PASO,TX,799256230,PROPRIETARY 4 YEARS OR MORE,510713,MEDICAL INSURANCE CODING SPECIALIST/CODER.,01 - UNDERGRADUATE CERTIFICATE,PASS,,7.5,1461,19475,PASS,80.27,1461,1820,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19475,18169
041317,SOUTHWEST UNIVERSITY AT EL PASO,EL PASO,TX,799256230,PROPRIETARY 4 YEARS OR MORE,510713,MEDICAL INSURANCE CODING SPECIALIST/CODER.,02 - ASSOCIATES DEGREE,FAIL,,15.32,2703,17637,FAIL,100,2703,0,FAIL,15.65,2761,17637,FAIL,100,2761,0,FAIL,16935,17637
041317,SOUTHWEST UNIVERSITY AT EL PASO,EL PASO,TX,799256230,PROPRIETARY 4 YEARS OR MORE,510801,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,ZONE,,9.6,1598,16633,ZONE,100,1598,0,FAIL,11.53,1918,16633,ZONE,100,1918,0,FAIL,16633,15269
041317,SOUTHWEST UNIVERSITY AT EL PASO,EL PASO,TX,799256230,PROPRIETARY 4 YEARS OR MORE,520305,ACCOUNTING AND BUSINESS/MANAGEMENT.,02 - ASSOCIATES DEGREE,ZONE,,9.53,2288,24003,ZONE,36.04,2288,6348,FAIL,11.5,2761,24003,ZONE,43.49,2761,6348,FAIL,24003,20781
041324,ACADEMY OF ESTHETICS AND COSMETOLOGY,SAN FERNANDO,CA,913403373,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,3.84,471,12261,PASS,100,471,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10994,12261
041326,WISCONSIN ACADEMY A PAUL MITCHELL PARTNER GROUP (THE),PESHTIGO,WI,541571726,PROPRIETARY 2 TO 3 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,7.22,1380,19099,PASS,95.56,1380,1444,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16498,19099
041327,INFOTECH CAREER COLLEGE,PARAMOUNT,CA,907235579,PROPRIETARY 2 TO 3 YEARS,510714,MEDICAL INSURANCE SPECIALIST/MEDICAL BILLER.,01 - UNDERGRADUATE CERTIFICATE,PASS,,5.06,873,17222,PASS,100,873,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17222,14842
041327,INFOTECH CAREER COLLEGE,PARAMOUNT,CA,907235579,PROPRIETARY 2 TO 3 YEARS,510801,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,6,873,14548,PASS,100,873,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14548,14350
041327,INFOTECH CAREER COLLEGE,PARAMOUNT,CA,907235579,PROPRIETARY 2 TO 3 YEARS,513902,NURSING ASSISTANT/AIDE AND PATIENT CARE ASSISTANT/AIDE.,01 - UNDERGRADUATE CERTIFICATE,PASS,,2.3,318,13785,PASS,100,318,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13785,12383
041328,INLAND MASSAGE INSTITUTE,SPOKANE,WA,992185016,PROPRIETARY LESS THAN 2 YEARS,513501,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,01 - UNDERGRADUATE CERTIFICATE,PASS,,5.14,966,18772,PASS,86.48,966,1117,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18772,16420
041329,Z HAIR ACADEMY,LAWRENCE,KS,660464040,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,7.03,1357,19300,PASS,82.49,1357,1645,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19300,17815
041337,NEW YORK MEDICAL CAREER TRAINING CENTER,FLUSHING,NY,113546504,PROPRIETARY 2 TO 3 YEARS,510801,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,3.35,669,19929,PASS,29.41,669,2274,ZONE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19929,16637
041340,"JOHN PAOLO'S XTREME BEAUTY INSTITUTE, GOLDWELL PRODUCTS ARTISTRY",BALLSTON SPA,NY,120201245,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,ZONE,,9.8,1473,15029,ZONE,100,1473,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15029,11608
041341,JERSEY COLLEGE,TETERBORO,NJ,076081104,PROPRIETARY 2 TO 3 YEARS,513801,REGISTERED NURSING/REGISTERED NURSE.,02 - ASSOCIATES DEGREE,PASS,,0,0,60108,PASS,0,0,42453,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,60108,58474
041341,JERSEY COLLEGE,TETERBORO,NJ,076081104,PROPRIETARY 2 TO 3 YEARS,513999,"PRACTICAL NURSING, VOCATIONAL NURSING AND NURSING ASSISTANTS, OTHER.",01 - UNDERGRADUATE CERTIFICATE,PASS,,5.12,2099,40991,PASS,8.99,2099,23336,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39702,40991
041343,EVANS HAIRSTYLING COLLEGE,REXBURG,ID,834405277,PROPRIETARY 2 TO 3 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,10346,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10346,8304
041345,SAN DIEGO COLLEGE,SAN DIEGO,CA,921013348,PROPRIETARY LESS THAN 2 YEARS,110601,"DATA ENTRY/MICROCOMPUTER APPLICATIONS, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,FAIL,,14.75,1023,6932,FAIL,100,1023,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6932,1652
041345,SAN DIEGO COLLEGE,SAN DIEGO,CA,921013348,PROPRIETARY LESS THAN 2 YEARS,510801,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,ZONE,,10.17,1058,10394,ZONE,100,1058,0,FAIL,13.54,1408,10394,FAIL,100,1408,0,FAIL,10394,8595
041347,INTERNATIONAL PROFESSIONAL SCHOOL OF BODYWORK,SAN DIEGO,CA,921231520,PROPRIETARY 2 TO 3 YEARS,513306,HOLISTIC HEALTH.,01 - UNDERGRADUATE CERTIFICATE,FAIL,,12.62,1829,14482,FAIL,100,1829,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14482,12950
041347,INTERNATIONAL PROFESSIONAL SCHOOL OF BODYWORK,SAN DIEGO,CA,921231520,PROPRIETARY 2 TO 3 YEARS,513501,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,01 - UNDERGRADUATE CERTIFICATE,PASS,,5.94,1203,20226,PASS,46.79,1203,2571,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20226,18747
041348,AVEDA INSTITUTE - TALLAHASSEE,TALLAHASSEE,FL,323043186,PROPRIETARY LESS THAN 2 YEARS,513501,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,01 - UNDERGRADUATE CERTIFICATE,ZONE,A,8.25,1311,15878,ZONE,100,1311,0,FAIL,8.25,1311,15878,ZONE,100,1311,0,FAIL,15878,11623
041348,AVEDA INSTITUTE - TALLAHASSEE,TALLAHASSEE,FL,323043186,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,6.82,1311,19213,PASS,84.14,1311,1558,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19213,18644
041350,COZMO THE SCHOOL,BONITA SPRINGS,FL,341354810,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,7.83,1412,18021,PASS,385.79,1412,366,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18021,16600
